,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,Christmas Eve,Christmas Eve_lower,Christmas Eve_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Spring Festival,Spring Festival_lower,Spring Festival_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
70,2010-03-12,0.027386541471048513,16921081.8902142,-2742121.466846923,-2742121.466846923,16921081.8902142,16921081.8902142,-34867023.76476141,62856621.0967536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461593101,6677102.461593101,6677102.461593101,-9419223.928440023,-9419223.928440023,-9419223.928440023,-2742121.4668469224,14178960.423367279
71,2010-03-13,0.027777777777777776,16947549.55897327,28811577.112893157,28811577.112893157,16947549.55897327,16947549.55897327,-2750112.3214987298,98046343.72358164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.989967875,38893217.989967875,38893217.989967875,-10081640.877074718,-10081640.877074718,-10081640.877074718,28811577.112893157,45759126.67186643
72,2010-03-14,0.028169014084507043,16974017.227732338,14930134.945051871,14930134.945051871,16974017.227732338,16974017.227732338,-16993624.150521077,82965133.94909853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959003802,25513248.959003802,25513248.959003802,-10583114.013951931,-10583114.013951931,-10583114.013951931,14930134.945051871,31904152.17278421
73,2010-03-15,0.028560250391236306,17000484.896491405,-29839742.297848687,-29839742.297848687,17000484.896491405,17000484.896491405,-66051918.39546193,34175802.13345053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73000014,-18908651.73000014,-18908651.73000014,-10931090.567848545,-10931090.567848545,-10931090.567848545,-29839742.297848683,-12839257.401357278
74,2010-03-16,0.028951486697965573,17026952.565250475,-27281224.87676827,-27281224.87676827,17026952.565250475,17026952.565250475,-56975027.96502222,36910585.65332007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878737684,-16146065.878737684,-16146065.878737684,-11135158.998030582,-11135158.998030582,-11135158.998030582,-27281224.87676827,-10254272.311517794
75,2010-03-17,0.029342723004694836,17053420.23400954,-31759111.708787218,-31759111.708787218,17053420.23400954,17053420.23400954,-64865035.461148165,35862231.708422974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72900332,-20552432.72900332,-20552432.72900332,-11206678.979783896,-11206678.979783896,-11206678.979783896,-31759111.708787218,-14705691.474777676
76,2010-03-18,0.0297339593114241,17079887.90276861,-26634803.982508607,-26634803.982508607,17079887.90276861,17079887.90276861,-56276085.083797,36543307.3865802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072892455,-15476419.072892455,-15476419.072892455,-11158384.909616146,-11158384.909616146,-11158384.909616146,-26634803.9825086,-9554916.079739992
77,2010-03-19,0.030125195618153366,17106355.571527675,-4326871.372710474,-4326871.372710474,17106355.571527675,17106355.571527675,-33395635.61942531,62620052.9000258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461661238,6677102.461661238,6677102.461661238,-11003973.834371712,-11003973.834371712,-11003973.834371712,-4326871.372710474,12779484.198817201
78,2010-03-20,0.03051643192488263,17132823.240286745,28135529.045375638,28135529.045375638,17132823.240286745,17132823.240286745,-5256541.877837622,97320414.65601766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98996941,38893217.98996941,38893217.98996941,-10757688.944593782,-10757688.944593782,-10757688.944593782,28135529.04537563,45268352.285662375
79,2010-03-21,0.030907668231611892,17159290.90904581,15079339.241328137,15079339.241328137,17159290.90904581,17159290.90904581,-12999510.16997646,81825459.67722063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95898039,25513248.95898039,25513248.95898039,-10433909.71765225,-10433909.71765225,-10433909.71765225,15079339.241328139,32238630.15037395
80,2010-03-22,0.03129890453834116,17185758.57780488,-28955411.182133216,-28955411.182133216,17185758.57780488,17185758.57780488,-62427555.032493554,34466003.96072043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.729971867,-18908651.729971867,-18908651.729971867,-10046759.452161351,-10046759.452161351,-10046759.452161351,-28955411.18213322,-11769652.604328342
81,2010-03-23,0.03169014084507042,17212226.24656395,-25755806.18976654,-25755806.18976654,17212226.24656395,17212226.24656395,-60328663.42693475,41991502.25808942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878746603,-16146065.878746603,-16146065.878746603,-9609740.311019935,-9609740.311019935,-9609740.311019935,-25755806.189766537,-8543579.943202589
82,2010-03-24,0.032081377151799685,17238693.91532301,-29687837.831642535,-29687837.831642535,17238693.91532301,17238693.91532301,-64465150.60654877,42730657.93362917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729016017,-20552432.729016017,-20552432.729016017,-9135405.102626517,-9135405.102626517,-9135405.102626517,-29687837.831642535,-12449143.916319523
83,2010-03-25,0.03247261345852895,17265203.225422688,-24111492.974925354,-24111492.974925354,17265203.225422688,17265203.225422688,-53308451.871959776,38436044.465752244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072917633,-15476419.072917633,-15476419.072917633,-8635073.902007723,-8635073.902007723,-8635073.902007723,-24111492.974925354,-6846289.749502666
84,2010-03-26,0.03286384976525822,17291712.53552236,-1441499.8140913327,-1441499.8140913327,17291712.53552236,17291712.53552236,-33167425.898104515,66972676.29688963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461666513,6677102.461666513,6677102.461666513,-8118602.275757848,-8118602.275757848,-8118602.275757848,-1441499.814091335,15850212.721431024
85,2010-03-27,0.03325508607198748,17318221.845622033,31299011.62728149,31299011.62728149,17318221.845622033,17318221.845622033,3205312.0025695986,101307500.38088462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98997094,38893217.98997094,38893217.98997094,-7594206.362689451,-7594206.362689451,-7594206.362689451,31299011.627281487,48617233.47290352
86,2010-03-28,0.033646322378716745,17344731.155721705,18444900.54284068,18444900.54284068,17344731.155721705,17344731.155721705,-16714026.65361601,82604715.47363168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959037323,25513248.959037323,25513248.959037323,-7068348.416196645,-7068348.416196645,-7068348.416196645,18444900.54284068,35789631.69856238
87,2010-03-29,0.03403755868544601,17371240.465821378,-25454336.40913977,-25454336.40913977,17371240.465821378,17371240.465821378,-55665520.78265121,41847201.071941346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.7299789,-18908651.7299789,-18908651.7299789,-6545684.6791608725,-6545684.6791608725,-6545684.6791608725,-25454336.409139775,-8083095.943318397
88,2010-03-30,0.03442879499217527,17397749.77592105,-22175141.56292452,-22175141.56292452,17397749.77592105,17397749.77592105,-54577960.501403876,44332225.25696898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878741523,-16146065.878741523,-16146065.878741523,-6029075.684182992,-6029075.684182992,-6029075.684182992,-22175141.562924515,-4777391.787003465
89,2010-03-31,0.03482003129890454,17424259.086020723,-26072090.02852088,-26072090.02852088,17424259.086020723,17424259.086020723,-55971781.389185786,40506744.21600835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729014844,-20552432.729014844,-20552432.729014844,-5519657.299506031,-5519657.299506031,-5519657.299506031,-26072090.028520875,-8647830.942500152
90,2010-04-01,0.035211267605633804,17450768.3961204,-20493388.195024572,-20493388.195024572,17450768.3961204,17450768.3961204,-53723167.9354969,45254599.729188755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.07290818,-15476419.07290818,-15476419.07290818,-5016969.122116397,-5016969.122116397,-5016969.122116397,-20493388.195024576,-3042619.798904177
91,2010-04-02,0.03560250391236307,17477277.70622007,2157967.260559379,2157967.260559379,17477277.70622007,17477277.70622007,-26739481.663671836,70408796.6907168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461621841,6677102.461621841,6677102.461621841,-4519135.201062465,-4519135.201062465,-4519135.201062465,2157967.2605593763,19635244.966779448
92,2010-04-03,0.03599374021909233,17503787.016319744,34870127.389283426,34870127.389283426,17503787.016319744,17503787.016319744,2527171.988669998,101815561.23397079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98994852,38893217.98994852,38893217.98994852,-4023090.600665092,-4023090.600665092,-4023090.600665092,34870127.389283426,52373914.40560317
93,2010-04-04,0.036384976525821594,17530296.326419417,21988402.933990613,21988402.933990613,17530296.326419417,17530296.326419417,-13325374.187184367,87699485.10343578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.958988585,25513248.958988585,25513248.958988585,-3524846.024997969,-3524846.024997969,-3524846.024997969,21988402.933990616,39518699.26041003
94,2010-04-05,0.036776212832550864,17556805.63651909,-21928433.388142336,-21928433.388142336,17556805.63651909,17556805.63651909,-51908220.51969539,46686746.35074292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73001422,-18908651.73001422,-18908651.73001422,-3019781.6581281233,-3019781.6581281233,-3019781.6581281233,-21928433.388142344,-4371627.751623254
95,2010-04-06,0.03716744913928013,17583314.946618762,-18649026.437022258,-18649026.437022258,17583314.946618762,17583314.946618762,-51903396.39310065,52873805.3005797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878736455,-16146065.878736455,-16146065.878736455,-2502960.558285801,-2502960.558285801,-2502960.558285801,-18649026.437022258,-1065711.4904034957
96,2010-04-07,0.03755868544600939,17609824.256718434,-22521884.130999226,-22521884.130999226,17609824.256718434,17609824.256718434,-53016738.03301662,44569244.31061411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72901368,-20552432.72901368,-20552432.72901368,-1969451.4019855435,-1969451.4019855435,-1969451.4019855435,-22521884.130999226,-4912059.874280792
97,2010-04-08,0.037949921752738654,17636333.566818107,-16891069.194112744,-16891069.194112744,17636333.566818107,17636333.566818107,-49420035.34688537,46633489.840206444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072923863,-15476419.072923863,-15476419.072923863,-1414650.1211888802,-1414650.1211888802,-1414650.1211888802,-16891069.194112744,745264.3727053627
98,2010-04-09,0.03834115805946792,17662842.87691778,5842512.440369606,5842512.440369606,17662842.87691778,17662842.87691778,-24944405.67947426,75752524.54576313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461658547,6677102.461658547,6677102.461658547,-834590.0212889423,-834590.0212889423,-834590.0212889423,5842512.440369604,23505355.317287385
99,2010-04-10,0.03873239436619718,17689352.187017452,38666987.68112522,38666987.68112522,17689352.187017452,17689352.187017452,7655236.890707346,107911036.65111089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98998154,38893217.98998154,38893217.98998154,-226230.30885631198,-226230.30885631198,-226230.30885631198,38666987.68112523,56356339.86814268
100,2010-04-11,0.03912363067292645,17715861.497117124,25925535.371039562,25925535.371039562,17715861.497117124,17715861.497117124,-3309159.0038756155,94455099.6064287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.958990496,25513248.958990496,25513248.958990496,412286.4120490684,412286.4120490684,412286.4120490684,25925535.371039566,43641396.86815669
101,2010-04-12,0.03951486697965571,17742370.807216797,-17827235.515067242,-17827235.515067242,17742370.807216797,17742370.807216797,-49432138.43053608,48960680.074502856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730021253,-18908651.730021253,-18908651.730021253,1081416.2149540097,1081416.2149540097,1081416.2149540097,-17827235.515067242,-84864.70785044506
102,2010-04-13,0.03990610328638498,17768880.11731647,-14366022.990402201,-14366022.990402201,17768880.11731647,17768880.11731647,-45871980.56849297,48906921.13740404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878745375,-16146065.878745375,-16146065.878745375,1780042.888343176,1780042.888343176,1780042.888343176,-14366022.9904022,3402857.12691427
103,2010-04-14,0.04029733959311424,17795389.427416142,-18047072.76808572,-18047072.76808572,17795389.427416142,17795389.427416142,-53293398.54465133,50432492.13219796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72900704,-20552432.72900704,-20552432.72900704,2505359.9609213234,2505359.9609213234,2505359.9609213234,-18047072.768085714,-251683.34066957235
104,2010-04-15,0.0406885758998435,17821898.737515815,-12223608.877142197,-12223608.877142197,17821898.737515815,17821898.737515815,-40976516.89253468,53092227.802723795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.07289877,-15476419.07289877,-15476419.07289877,3252810.1957565756,3252810.1957565756,3252810.1957565756,-12223608.877142195,5598289.86037362
105,2010-04-16,0.04107981220657277,17848408.047615487,10693187.81479794,10693187.81479794,17848408.047615487,17848408.047615487,-21598974.925125647,77505649.49975348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461695254,6677102.461695254,6677102.461695254,4016085.3531026845,4016085.3531026845,4016085.3531026845,10693187.814797938,28541595.862413425
106,2010-04-17,0.041471048513302036,17874917.357715163,43680405.24037819,43680405.24037819,17874917.357715163,17874917.357715163,11614118.735685013,110963667.49115911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.990014575,38893217.990014575,38893217.990014575,4787187.25036362,4787187.25036362,4787187.25036362,43680405.24037819,61555322.59809336
107,2010-04-18,0.0418622848200313,17901426.667814836,31069798.294212464,31069798.294212464,17901426.667814836,17901426.667814836,-1345186.7949297614,102065577.62715557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95910246,25513248.95910246,25513248.95910246,5556549.335110006,5556549.335110006,5556549.335110006,31069798.294212464,48971224.9620273
108,2010-04-19,0.04225352112676056,17927935.97791451,-12595435.54531239,-12595435.54531239,17927935.97791451,17927935.97791451,-45567677.90621837,56784702.577352956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.72999298,-18908651.72999298,-18908651.72999298,6313216.1846805895,6313216.1846805895,6313216.1846805895,-12595435.54531239,5332500.432602119
109,2010-04-20,0.042644757433489826,17954445.28801418,-9100989.275079837,-9100989.275079837,17954445.28801418,17954445.28801418,-46455567.6084512,61169085.68598017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.8787403,-16146065.8787403,-16146065.8787403,7045076.603660459,7045076.603660459,7045076.603660459,-9100989.27507984,8853456.01293434
110,2010-04-21,0.04303599374021909,17980954.598113853,-12813288.370755067,-12813288.370755067,17980954.598113853,17980954.598113853,-46258518.39736736,54194761.433692105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72901973,-20552432.72901973,-20552432.72901973,7739144.358264667,7739144.358264667,7739144.358264667,-12813288.370755065,5167666.227358788
111,2010-04-22,0.04342723004694836,18007463.908213526,-7094539.961856966,-7094539.961856966,18007463.908213526,18007463.908213526,-40861789.45029141,62366228.39202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072923949,-15476419.072923949,-15476419.072923949,8381879.111066981,8381879.111066981,8381879.111066981,-7094539.961856968,10912923.946356557
112,2010-04-23,0.04381846635367762,18033973.2183132,15636641.304332482,15636641.304332482,18033973.2183132,18033973.2183132,-13147467.386983978,80095699.70345615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.4617005335,6677102.4617005335,6677102.4617005335,8959538.842631947,8959538.842631947,8959538.842631947,15636641.30433248,33670614.52264568
113,2010-04-24,0.044209702660406885,18060482.52841287,48351771.99660559,48351771.99660559,18060482.52841287,18060482.52841287,17494978.03397149,117545443.36070073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98996064,38893217.98996064,38893217.98996064,9458554.006644938,9458554.006644938,9458554.006644938,48351771.996605575,66412254.525018446
114,2010-04-25,0.04460093896713615,18086991.838512547,35379161.85125062,35379161.85125062,18086991.838512547,18086991.838512547,8727838.707835725,102823533.9164828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95907905,25513248.95907905,25513248.95907905,9865912.892171575,9865912.892171575,9865912.892171575,35379161.851250626,53466153.68976317
115,2010-04-26,0.04499217527386541,18113501.148612216,-8739104.544709545,-8739104.544709545,18113501.148612216,18113501.148612216,-43751352.443062775,62582575.46846813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73001416,-18908651.73001416,-18908651.73001416,10169547.185304614,10169547.185304614,10169547.185304614,-8739104.544709546,9374396.60390267
116,2010-04-27,0.04538341158059468,18140010.458711892,-5787359.330717973,-5787359.330717973,18140010.458711892,18140010.458711892,-35161155.58781397,60302162.579478666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878735073,-16146065.878735073,-16146065.878735073,10358706.548017098,10358706.548017098,10358706.548017098,-5787359.330717975,12352651.127993917
117,2010-04-28,0.045774647887323945,18166519.768811565,-10128121.55670451,-10128121.55670451,18166519.768811565,18166519.768811565,-38661345.1499865,60669613.82516562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72899923,-20552432.72899923,-20552432.72899923,10424311.172294714,10424311.172294714,10424311.172294714,-10128121.556704517,8038398.212107047
118,2010-04-29,0.04616588419405321,18193029.078911237,-5117147.351832396,-5117147.351832396,18193029.078911237,18193029.078911237,-35779653.7515947,64000701.15594187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072914492,-15476419.072914492,-15476419.072914492,10359271.721082097,10359271.721082097,10359271.721082097,-5117147.351832395,13075881.727078842
119,2010-04-30,0.04655712050078247,18219538.38901091,16835869.286203668,16835869.286203668,18219538.38901091,18219538.38901091,-15278294.774945468,82163801.83043598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461687294,6677102.461687294,6677102.461687294,10158766.824516375,10158766.824516375,10158766.824516375,16835869.286203668,35055407.675214574
120,2010-05-01,0.046948356807511735,18246047.699110582,48713687.331582144,48713687.331582144,18246047.699110582,18246047.699110582,17516547.47477278,119491849.24611786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98999367,38893217.98999367,38893217.98999367,9820469.341588484,9820469.341588484,9820469.341588484,48713687.33158215,66959735.030692734
