Irank,EnMovieID,MovieName,BoxOffice,ShowCount,AudienceCount,AvgBoxOffice,ServicePrice
448,631798,超能查派,103688255.0,260338,3237426,32,
449,643721,哆啦A梦：新·大雄的日本诞生,103609615.0,288510,3835602,27,
450,643848,超脑48小时,103552133.0,265370,3223492,32,
451,638423,火影忍者剧场版：博人传,103222096.0,224637,3559184,29,
452,597089,白日焰火,102707143.0,220011,3274373,31,6.0
453,588510,财神客栈,102444846.0,125253,3375183,30,
454,350116,金刚,102310000.0,0,0,0,
455,640867,绝命海拔,102234827.0,213304,2695519,37,
456,644874,鲨滩,101716823.0,319707,3132952,32,
457,485078,梅兰芳,101691143.0,89567,3089433,32,
458,621560,降临,101338519.0,367619,3431670,31,7813434.0
459,626880,临时同居,101082378.0,231524,3253187,31,
460,631838,像素大战,100969615.0,304120,2884952,34,
461,573488,三少爷的剑,100741777.0,244559,2778662,36,1578.0
462,631111,三人行,100444757.0,260785,3413844,29,
463,572856,大内密探灵灵狗,100222747.0,82783,3498239,28,
464,621772,帕丁顿熊,99882679.0,217198,3271785,30,0.0
465,566781,孔子,99509343.0,93464,3021988,32,
466,618780,东北往事之破马张飞,99118492.0,185671,3461878,30,7034728.0
467,643725,游戏规则,98306320.0,113694,3075005,32,3081448.0
468,391900,雷神,97843137.0,98860,2636988,37,
469,620166,庞贝末日,97612817.0,172593,2768675,35,
470,639356,头脑特工队,97230326.0,183025,2759128,35,0.0
471,614864,侠探杰克,97173910.0,144604,3042531,31,
472,1242,神话,97018546.0,143,3644,26624,
473,3452,大灌篮,95826081.0,110200,3289942,29,
474,618944,反贪风暴,95306600.0,212340,3053132,31,
475,588622,单身男女,95268567.0,126201,2868883,33,
476,2215,宝贝计划,94053940.0,696,24489,3840,
477,339972,哈利·波特与火焰杯,94001990.0,4,106,886811,
478,590329,绣春刀,93220214.0,173784,2954348,31,
479,555641,怪物史莱克4,93200000.0,59422,2106047,44,
480,315151,007：大战皇家赌场,92806064.0,336,7105,13062,
481,339428,全民超人汉考克,92269629.0,106704,3312362,27,
482,297384,非常完美,91986567.0,93680,2946351,31,
483,588643,危情谍战,91228426.0,85459,2827438,32,
484,641008,云中行走,90821745.0,251279,2602245,34,0.0
485,653081,新大头儿子和小头爸爸2一日成才,90210680.0,212625,3179110,28,
486,573381,全城戒备,89973014.0,80706,2890583,31,
487,343426,驯龙高手,89886444.0,86293,2064307,43,
488,590260,孤岛惊魂,89051274.0,112233,2901952,30,
489,358284,机械师,89019770.0,140849,2828635,31,
490,637777,魔宫魅影,88439312.0,217297,2789267,31,
491,565870,窃听风云,88395998.0,75642,3078591,28,
492,617267,我想和你好好的,87743726.0,202615,2797331,31,
493,588648,痞子英雄之全面开战,87444867.0,129611,2770698,31,
494,611464,百鸟朝凤,86919315.0,225853,3088202,28,558.0
495,354590,指环王：王者无敌,86300000.0,0,0,0,
496,618269,喜羊羊与灰太狼之飞马奇遇记,86241986.0,177951,2835191,30,
497,596408,八星抱喜,86222948.0,99377,2625772,32,0.0
498,588421,我愿意,84972702.0,132656,2501813,33,
499,602828,了不起的盖茨比,84774451.0,112115,2092844,40,
500,613091,整容日记,84407272.0,235679,2741790,30,
501,381919,大侦探福尔摩斯,83521122.0,85736,2640899,31,
502,593938,杨善洲,83458264.0,40843,2574967,32,
503,169,七剑,83453049.0,23,1702,49032,
504,340951,宙斯之子：赫拉克勒斯,82826142.0,211619,2263370,36,
505,4160,叶问,82809589.0,74546,2828668,29,
506,640376,一念天堂,82794652.0,132522,2919777,28,0.0
507,322260,后天,82500000.0,0,0,0,
508,613961,笔仙2,82166330.0,152981,2657468,30,
509,635793,名侦探柯南2015：业火的向日葵,81624736.0,197641,2808822,29,
510,617270,独行侠,81451027.0,149965,2462205,33,
511,359943,碟中谍3,81233615.0,55,874,92944,
512,639833,所以……和黑粉结婚了,81080590.0,202306,2753250,29,
513,361561,花木兰,81067267.0,70798,2643611,30,
514,628773,梦想合伙人,81014209.0,249812,2900787,27,
515,618816,六福喜事,80907892.0,170022,2594974,31,
516,615471,等风来,79788561.0,164170,2572424,31,
517,565299,喜羊羊与灰太狼之牛气冲天,79778495.0,351,7526,10600,
518,396636,飞屋环游记,79065330.0,44458,1839337,42,
519,627347,小门神,78684558.0,121068,2473314,31,0.0
520,644032,惊天大逆转,78648352.0,176095,2693008,29,
521,402709,金刚狼,77898877.0,105745,2590620,30,
522,643774,逗鸟外传：萌宝满天飞,77743541.0,274520,2446584,31,
523,613414,救火英雄,77464685.0,161243,2362879,32,
524,346815,钢铁侠,77333927.0,99858,2612057,29,
525,619619,消失的凶手,77161698.0,133228,1811154,42,
526,587840,王的盛宴,77000610.0,139878,2282637,33,0.0
527,638444,洛克王国4：出发！巨人谷,76984215.0,166223,2266517,33,308.0
528,618096,触不可及,76849182.0,245867,2287751,33,
529,623129,分歧者：异类觉醒,76777630.0,158732,2303769,33,0.0
530,595206,那些年，我们一起追的女孩,76507617.0,115752,2332606,32,
531,615635,赛尔号大电影3之战神联盟,76454551.0,116611,2229278,34,220.0
532,592190,战国,76046619.0,121892,2258886,33,
533,398701,通缉令,76000000.0,100000,2580000,29,
534,386486,星球大战前传三：西斯的复仇,75540000.0,0,0,0,
535,617190,我爱灰太狼2,75493754.0,129142,2544464,29,0.0
536,597102,我爱灰太狼,75319927.0,120312,2428556,31,
537,315054,赛车总动员2,75021482.0,93210,1994649,37,
538,590371,东成西就2011,74978979.0,107906,2388394,31,
539,457429,雪国列车,74858002.0,186194,2395514,31,
540,626108,英雄之战,74581019.0,106639,2272938,32,
541,602795,精灵旅社,74436448.0,150113,2058270,36,
542,6083,伤城,74310804.0,201,1241,59879,
543,566700,逆世界,73813781.0,135392,1956093,37,
544,596384,惊天战神,73621254.0,88085,2014305,36,
545,627016,第三种爱情,73251543.0,137923,2434073,30,
546,363240,国家宝藏：夺宝秘笈,73000000.0,92000,2335000,31,
547,656548,深海浩劫,72671033.0,262722,2593063,28,
548,404123,史前一万年,72204593.0,95277,2498206,28,
549,618536,斯大林格勒,71968508.0,139646,1806879,39,
550,558001,血滴子,71871576.0,112005,1808518,39,55.0
551,644455,捉迷藏,71442592.0,255293,2302875,31,
552,590255,河东狮吼2,70917693.0,127905,2288190,30,
553,595851,春娇与志明,70595475.0,146292,2149983,32,
554,579746,麦兜响当当,70584998.0,62302,2524034,27,
555,590503,桃姐,70522435.0,119757,2225299,31,
556,639256,黑猫警长之翡翠之星,70497094.0,155676,2274233,30,24.0
557,608215,笑功震武林,70222999.0,164254,2356629,29,
558,573890,观音山,69949142.0,117106,2088492,33,
559,628791,一路惊喜,69745660.0,138875,2173268,32,0.0
560,610086,洛克王国2圣龙的心愿,69532016.0,136187,2443915,28,99.0
561,332101,美国队长,69344319.0,85728,1754713,39,
562,371744,海神号,68830000.0,0,0,0,
563,573512,西风烈,68466552.0,104039,2124015,32,
564,616113,摩登年代,68453806.0,153552,2314089,29,
565,555642,邻家特工,68264923.0,82971,2326084,29,
566,616397,有种你爱我,68223388.0,148245,2120832,32,
567,629414,命中注定,67934699.0,123583,2118220,32,
568,474611,源代码,67854177.0,101015,2188925,30,
569,629953,喜羊羊与灰太狼之羊年喜羊羊,67797510.0,160991,2219256,30,0.0
570,1016,墨攻,67018497.0,181,4376,15315,
571,644633,我们诞生在中国,66574365.0,110298,2061830,32,0.0
572,317033,纳尼亚传奇2：凯斯宾王子,66513069.0,83116,2284004,29,
573,626573,露水红颜,66368224.0,173424,2091400,31,
574,589821,飞天,65742963.0,29293,1949069,33,
575,364343,博物馆奇妙夜,65632939.0,1455,32859,1997,
576,639105,神秘世界历险记3,65458948.0,141201,2060957,31,
577,588514,我知女人心,65370691.0,78958,1890600,34,
578,555295,刺陵,65188917.0,71112,1974789,33,
579,5266,门徒,65041885.0,414,15551,4182,
580,326513,七龙珠,65000000.0,96869,2239127,29,
581,573937,剑雨,64362756.0,77074,1981401,32,
582,317034,纳尼亚传奇,64331527.0,1937,83360,771,
583,637786,桂宝之爆笑闯宇宙,64276067.0,135104,1940325,33,
584,637761,消失爱人,64196351.0,173367,2107192,30,0.0
585,394511,特洛伊,64071365.0,14,53,1208893,
586,396384,危情时速,63933240.0,86281,2113021,30,
587,605157,无敌破坏王,63807873.0,102547,1691076,37,
588,1227,三国之见龙卸甲,63635532.0,86149,2255842,28,
589,594319,动物总动员,63446207.0,79197,1774539,35,
590,637664,女汉子真爱公式,63382032.0,205403,2281694,27,
591,348627,地心历险记,63331704.0,29186,1332469,47,
592,565984,绿灯侠,63196962.0,109558,1658915,38,
593,618612,我是路人甲,63193275.0,117951,1860406,33,
594,555111,悲惨世界,63058176.0,81496,1772226,35,
595,1413,头文字D,63030685.0,322,7465,8443,
596,629493,一代宗师3D,63017511.0,91455,1247986,50,
597,386691,尼斯湖怪·深水传说,62800000.0,78000,2300000,27,
598,626377,盗马记,62734161.0,181541,2055497,30,
599,596049,危险关系,62712989.0,121792,1840317,34,
600,636576,鼠来宝4：萌在囧途,62672852.0,179217,2264368,27,
601,629335,陪安东尼度过漫长岁月,62654619.0,162672,2003839,31,8.0
602,388768,超人归来,62380000.0,0,2043665,30,
603,626991,赛尔号4大电影：圣魔之战,62329657.0,102012,1796432,34,
604,656002,萨利机长,62220014.0,193107,1952713,31,62190.0
605,361197,史密斯夫妇,62000417.0,5,22,2818200,
606,617392,神秘世界历险记2,61926876.0,103108,2120293,29,45.0
607,595180,忠烈杨家将,61819372.0,120888,1945512,31,
608,637633,超级快递,61628793.0,189029,2248138,27,1665.0
609,618352,剩者为王,61494462.0,170776,2051653,29,
610,7954,刺客聂隐娘,61405294.0,122828,1818540,33,
611,559517,晚秋,61255827.0,114307,2004871,30,
612,474599,魔法师的学徒,61189770.0,74815,1986668,30,
613,656220,侠探杰克：永不回头,61125692.0,262170,2010853,30,0.0
614,627541,外公芳龄38,60418617.0,248708,2310580,26,0.0
615,643898,他是龙,60149983.0,150754,1919499,31,
616,594619,秦时明月之龙腾万里,59980468.0,112913,1682509,35,
617,573394,花田喜事2010,59840959.0,53763,1963212,30,
618,435902,玩命快递3,59659128.0,79346,1902295,31,
619,615152,周恩来的四个昼夜,59642895.0,24317,1883428,31,
620,660155,疯岳撬佳人,59488099.0,189249,2049275,31,4396711.0
621,557941,未来警察,58994542.0,75272,1907859,30,
622,627872,神笔马良,58641662.0,93194,1779770,32,
623,386405,星际迷航,58550000.0,66444,1906070,30,
624,573978,最爱,58313461.0,111713,1860276,31,
625,297726,最爱,58311535.0,111472,1859955,31,
626,614593,百星酒店,58305149.0,102753,1809686,32,45.0
627,589748,全球热恋,58247721.0,98669,1752586,33,
628,588953,笔仙,58171604.0,118340,1863248,31,
629,614660,潜艇总动员3：彩虹宝藏,57544513.0,91190,1776761,32,45.0
630,612707,龙之谷：破晓奇兵,57408596.0,95357,1619766,35,
631,589921,天际浩劫,57224940.0,85351,1848643,30,
632,336024,灵魂战车2：复仇时刻,56998458.0,72706,1489073,38,
633,631350,海绵宝宝,56781844.0,138561,1822345,31,
634,335478,加菲猫2之双猫记,56730000.0,0,2305821,24,
635,630582,从天“儿”降,56629843.0,196148,2015967,28,
636,630555,赛尔号5：雷神崛起,56616156.0,97740,1649429,34,
637,618267,别惹我,56462242.0,136398,1757215,32,
638,354587,指环王：护戒使者,56200840.0,10,56,1003586,
639,573908,唐伯虎点秋香2之四大才子,56095126.0,67218,1809985,30,
640,1331,手机,56087385.0,223,5782,9700,
641,412178,哈利·波特与魔法石,56002929.0,28,305,183616,
642,3334,风云2,55934449.0,60526,1686375,33,
643,654608,合约男女,55856023.0,158665,1768162,33,3686349.0
644,617501,赤焰战场2,55810352.0,143053,1804662,30,0.0
645,327867,南极大冒险,55473545.0,25,135,410915,
646,614979,海啸奇迹,55002069.0,118040,1784154,30,
647,628326,师父,54816475.0,182144,1811041,30,
648,656586,魔发精灵,54776105.0,200251,1748179,31,0.0
649,597207,脱轨时代,54731987.0,150348,1747150,31,
650,612621,宫锁沉香,54477384.0,107660,1715923,31,0.0
651,602831,巨人捕手杰克,54156702.0,107171,1386460,39,
652,642644,过年好,54048230.0,219381,1916752,28,0.0
653,345547,无敌浩克,53894487.0,94121,1948453,27,
654,631568,小羊肖恩,53787170.0,78381,1796828,29,
655,573627,快乐的大脚2,53786255.0,89988,1459860,36,
656,397108,行动目标希特勒,53732974.0,86204,1747099,30,
657,629580,恋爱中的城市,53653847.0,120486,1557242,34,
658,644114,鲁滨逊漂流记,53645042.0,142059,1800582,29,
659,4964,龙虎门,53605506.0,2043,202043,265,
660,643909,快手枪手快枪手,53488152.0,165967,1683632,31,
661,588476,恋爱通告,53022374.0,55628,1772823,29,
662,398744,世界大战,53000000.0,0,0,0,
663,573935,线人,52763129.0,67465,1661437,31,
664,625804,模仿游戏,52556551.0,62068,1500520,35,
665,339968,哈利·波特与密室,52284812.0,56,2461,21245,
666,594661,新天生一对,52178130.0,81522,1644098,31,
667,385550,蜘蛛侠2,52119870.0,237,4792,10876,
668,614154,巴啦啦小魔仙,51770986.0,104517,1746329,29,0.0
669,612791,黄金时代,51570174.0,82676,1362923,37,0.0
670,588858,阿黛拉的非凡冒险,51518092.0,49925,1734174,29,
671,592176,在劫难逃,51148678.0,105183,1644216,31,
672,630468,太平轮：彼岸,51052404.0,117087,1371247,37,
673,472875,华尔街2,50713945.0,68513,1550986,32,
674,627027,少年班,50686894.0,144896,1647492,30,
675,589502,神奇侠侣,50603324.0,66088,1586116,31,
676,617485,笔仙3,50385352.0,129588,1632896,30,
677,572883,机器侠,50206804.0,68878,1800623,27,
678,592927,致命黑兰,50203425.0,123052,1582183,31,
679,628823,既然青春留不住,50203073.0,156007,1671545,30,32.0
680,589389,辛亥革命,50108004.0,80486,1549252,32,
681,383687,贫民窟的百万富翁,50107877.0,75649,1719693,29,
682,188,情癫大圣,50006094.0,35,1227,40754,
683,618848,火鸡总动员,49970686.0,122240,1498343,33,
684,616731,森林战士,49960748.0,91657,1464091,34,
685,638989,杜拉拉追婚记,49715198.0,148693,1518546,32,
686,596405,大闹天宫（动画版）,49523419.0,64762,1443683,34,
687,591782,狂暴飞车,49049513.0,85092,1321561,37,
688,566782,苏乞儿,48970924.0,51445,1450633,33,
689,615204,背水一战,48873821.0,138146,1598536,30,
690,559983,十全九美,48843212.0,70326,2059197,23,
691,646925,寄生兽,48343758.0,208960,1781184,27,
692,573673,就是这样,48300000.0,51449,1500033,32,
693,594690,大追捕,48224151.0,110175,1533585,31,
694,617397,洛克王国3：圣龙的守护,47882993.0,93074,1413094,33,
695,627456,潜艇总动员4：章鱼奇遇记,47626361.0,91074,1446832,32,0.0
696,631748,奔爱,47515591.0,69727,1434315,33,
697,615796,华丽上班族,47505908.0,163105,1382593,34,
698,475544,功夫梦,47145172.0,61275,1525998,30,
699,624972,盟军夺宝队,47111306.0,145079,1495087,31,
700,630935,坏蛋必须死,47054315.0,137791,1592431,29,0.0
701,624083,屠魔战士,47035191.0,197130,1295073,36,
702,611587,麦兜当当伴我心,46991700.0,94926,1544564,30,33.0
703,639419,暗杀,46980199.0,126743,1494817,31,
704,388212,美少女特攻队,46325259.0,72832,1389559,33,
705,589509,神奇,45955928.0,65211,999404,45,
706,637763,魔法总动员,45831119.0,90864,1409596,32,
707,573881,决战刹马镇,45703011.0,62680,1524289,29,
708,572979,熊猫总动员,45685031.0,39519,1179092,38,
709,638407,猪猪侠之终极决战,45485908.0,68052,1340746,33,1168.0
710,381538,谍海风云,45455697.0,60193,1342502,33,
711,592225,永无止境,45080055.0,87624,1460772,30,
712,401662,永无止境,45079028.0,87564,1460710,30,
713,386485,星球大战前传二：克隆人的进攻,45000000.0,0,0,0,
714,613404,暴疯语,44896535.0,129569,1388233,32,
715,365526,罗宾汉,44735408.0,52297,1357250,32,
716,617250,铠甲勇士之雅塔莱斯,44419587.0,78663,1485273,29,
717,131,保持通话,44414097.0,64159,1717059,25,
718,318789,王者之剑,44393576.0,70852,1203040,36,
719,618516,麦兜·我和我妈妈,44391265.0,86069,1452761,30,0.0
720,1992,阿童木,44383214.0,71543,1705816,26,
721,604129,劫案迷云,44257244.0,111404,1428818,30,
722,629441,冰川时代2：融冰之灾,44163866.0,134324,1291717,34,
723,609692,HOLD住爱,44136267.0,86808,1361533,32,
724,604222,白雪公主之魔镜魔镜,44131480.0,73193,1429989,30,53.0
725,628417,我们的十年,44085466.0,220949,1563726,28,
726,590079,赛尔号之寻找凤凰神兽,44032603.0,75735,1594377,27,
727,594600,倾城之泪,43975973.0,87242,1312430,33,
728,595726,饭局也疯狂,43815072.0,52457,1396252,31,
729,614662,猪猪侠之勇闯巨人岛,43650432.0,83633,1443828,30,
730,609005,控制,43627427.0,130949,1405963,31,
731,596041,绣花鞋,43432179.0,103801,1385115,31,
732,629520,冰河追凶,43200379.0,208737,1537058,28,
733,1659,新警察故事,43003938.0,83,1686,25506,
734,247,大腕,43003777.0,16,643,66879,
735,357868,黑客帝国2：重装上阵,43000000.0,0,0,0,
736,357870,黑客帝国3：矩阵革命,43000000.0,0,0,0,
737,588262,大武生,42676753.0,83131,1306839,32,
738,630111,十月初五的月光,42617359.0,72631,1339991,31,
739,627357,新大头儿子和小头爸爸之秘密计划,42454197.0,94323,1456333,29,
740,638630,真相禁区,42035200.0,179512,1480838,28,0.0
741,659022,猪猪侠之英雄猪少年,41747157.0,163842,1485902,29,2516099.0
742,628144,宅女侦探桂香,41369032.0,148952,1263016,32,32.0
743,655281,魔弦传说,41348323.0,224287,1328302,33,2581075.0
744,1424,天地英雄,41017097.0,146,1145,35822,
745,3683,韩城攻略,41003192.0,22,654,62696,
746,385548,蜘蛛侠,41000000.0,0,0,0,
747,311143,闪电狗,40878718.0,21145,853535,47,
748,816,江山美人,40788202.0,72925,1488260,27,
749,615766,奥林匹斯的陷落,40331722.0,80486,1239787,32,
750,596088,辛巴达历险记2013,40221028.0,78851,1441542,27,
